"V3","V4","V5","V6","V7","V8","V9","V10","V3.1","V4.1","V5.1","V6.1","V7.1","V8.1","V9.1","V10.1","V3.2","V4.2","V5.2","V6.2","V7.2","V8.2","V9.2","V10.2","V3.3","V4.3","V5.3","V6.3","V7.3","V8.3","V9.3","V10.3","V3.4","V4.4","V5.4","V6.4","V7.4","V8.4","V9.4","V10.4"
0.288655402527332,0.202908353060534,0.289129984106143,0.159703075291622,0.495350726731064,0.330102447702595,0.107029053420806,0.154572564612326,0.288655402527332,0.202908353060534,0.289129984106143,0.159703075291622,0.495350726731064,0.330102447702595,0.107029053420806,0.154572564612326,0.288655402527332,0.202908353060534,0.289129984106143,0.159703075291622,0.495350726731064,0.330102447702595,0.107029053420806,0.154572564612326,0.288655402527332,0.202908353060534,0.289129984106143,0.159703075291622,0.495350726731064,0.330102447702595,0.107029053420806,0.154572564612326,0.288655402527332,0.202908353060534,0.289129984106143,0.159703075291622,0.495350726731064,0.330102447702595,0.107029053420806,0.154572564612326
0.119409342609683,0.0923233006425431,0.114366664363209,0.0553128313891834,0.449309379795974,0.139684681921355,0.0692596063730084,0.103180914512922,0.119409342609683,0.0923233006425431,0.114366664363209,0.0553128313891834,0.449309379795974,0.139684681921355,0.0692596063730084,0.103180914512922,0.119409342609683,0.0923233006425431,0.114366664363209,0.0553128313891834,0.449309379795974,0.139684681921355,0.0692596063730084,0.103180914512922,0.119409342609683,0.0923233006425431,0.114366664363209,0.0553128313891834,0.449309379795974,0.139684681921355,0.0692596063730084,0.103180914512922,0.119409342609683,0.0923233006425431,0.114366664363209,0.0553128313891834,0.449309379795974,0.139684681921355,0.0692596063730084,0.103180914512922
0.395617397889157,0.180375689263596,0.420093118818473,0.237921527041357,0.493545183714002,0.595423593644562,0.486644798500469,0.484890656063618,0.395617397889157,0.320574220239717,0.406204630635076,0.237921527041357,0.493545183714002,0.595423593644562,0.486644798500469,0.484890656063618,0.395617397889157,0.55774612044728,0.446846169203054,0.237921527041357,0.493545183714002,0.595423593644562,0.486644798500469,0.484890656063618,0.395617397889157,0.200123539134503,0.418129743333092,0.237921527041357,0.493545183714002,0.595423593644562,0.486644798500469,0.484890656063618,0.395617397889157,0.420637193979408,0.396190508054393,0.237921527041357,0.493545183714002,0.595423593644562,0.486644798500469,0.484890656063618
0.559543746674518,0.45079472438282,0.518957529980493,0.417572214210017,0.376004333303241,0.254033494877615,0.257029053420806,0.429025844930418,0.539136321462131,0.45079472438282,0.55947125130503,0.404907921875378,0.376004333303241,0.254033494877615,0.257029053420806,0.429025844930418,0.476305231888634,0.45079472438282,0.472453112549557,0.338307477648217,0.376004333303241,0.254033494877615,0.257029053420806,0.429025844930418,0.450019099575993,0.45079472438282,0.383326275878532,0.422346959241197,0.376004333303241,0.254033494877615,0.257029053420806,0.429025844930418,0.595425751593103,0.45079472438282,0.53531384959813,0.467571729319971,0.376004333303241,0.254033494877615,0.257029053420806,0.429025844930418
0.45761749254579,0.172100424915388,0.457535761177527,0.322841993637328,0.536878216123499,0.387460891969818,0.357310215557638,0.455765407554672,0.45761749254579,0.371162813018198,0.457535761177527,0.322841993637328,0.536878216123499,0.387460891969818,0.357310215557638,0.455765407554672,0.45761749254579,0.545655123054948,0.457535761177527,0.322841993637328,0.536878216123499,0.387460891969818,0.357310215557638,0.455765407554672,0.45761749254579,0.429065885161144,0.457535761177527,0.322841993637328,0.536878216123499,0.387460891969818,0.357310215557638,0.455765407554672,0.45761749254579,0.4969196796971,0.457535761177527,0.322841993637328,0.536878216123499,0.387460891969818,0.357310215557638,0.455765407554672
0.480808367646363,0.226242813662496,0.498997995991984,0.32627783669141,0.595558364178027,0.638672474081345,0.522258669165886,0.696322067594433,0.480808367646363,0.226242813662496,0.498997995991984,0.32627783669141,0.595558364178027,0.638672474081345,0.522258669165886,0.696322067594433,0.480808367646363,0.226242813662496,0.498997995991984,0.32627783669141,0.595558364178027,0.638672474081345,0.522258669165886,0.696322067594433,0.480808367646363,0.226242813662496,0.498997995991984,0.32627783669141,0.595558364178027,0.638672474081345,0.522258669165886,0.696322067594433,0.480808367646363,0.226242813662496,0.498997995991984,0.32627783669141,0.595558364178027,0.638672474081345,0.522258669165886,0.696322067594433
0.359647877325004,0.399729455529253,0.37053417179186,0.212640509013786,0.476392525051909,0.513526777498313,0.333880037488285,0.436530815109344,0.359647877325004,0.399729455529253,0.37053417179186,0.212640509013786,0.476392525051909,0.513526777498313,0.333880037488285,0.436530815109344,0.359647877325004,0.399729455529253,0.37053417179186,0.212640509013786,0.476392525051909,0.513526777498313,0.333880037488285,0.436530815109344,0.359647877325004,0.399729455529253,0.37053417179186,0.212640509013786,0.476392525051909,0.513526777498313,0.333880037488285,0.436530815109344,0.359647877325004,0.399729455529253,0.37053417179186,0.212640509013786,0.476392525051909,0.513526777498313,0.333880037488285,0.436530815109344
0.550380992948081,0.393724480092603,0.541151268053348,0.414432003974711,0.377087659113478,0.267529599411079,0.349109653233365,0.384244532803181,0.550380992948081,0.38691515088417,0.541151268053348,0.376986213012767,0.377087659113478,0.267529599411079,0.349109653233365,0.384244532803181,0.550380992948081,0.608292943324943,0.541151268053348,0.41439190466284,0.377087659113478,0.267529599411079,0.349109653233365,0.384244532803181,0.550380992948081,0.372188670428435,0.541151268053348,0.379827710224691,0.377087659113478,0.267529599411079,0.349109653233365,0.384244532803181,0.550380992948081,0.40456817609227,0.541151268053348,0.385298351611946,0.377087659113478,0.267529599411079,0.349109653233365,0.384244532803181
0.389867522158589,0.526208995603652,0.405016930412549,0.248949360819502,0.501670127290783,0.461076007606895,0.394329896907216,0.434940357852883,0.392032835770024,0.526208995603652,0.405016930412549,0.255503962127232,0.501670127290783,0.461076007606895,0.394329896907216,0.434940357852883,0.404800544355034,0.526208995603652,0.405016930412549,0.243769242012005,0.501670127290783,0.461076007606895,0.394329896907216,0.434940357852883,0.404609820556288,0.526208995603652,0.405016930412549,0.256927668611777,0.501670127290783,0.461076007606895,0.394329896907216,0.434940357852883,0.480943053546727,0.526208995603652,0.405016930412549,0.356821648773838,0.501670127290783,0.461076007606895,0.394329896907216,0.434940357852883
0.501159543755029,0.180588434223876,0.492087623522908,0.344262990455992,0.413830459510698,0.295441997423471,0.231373008434864,0.395278330019881,0.501159543755029,0.180588434223876,0.492087623522908,0.344262990455992,0.413830459510698,0.295441997423471,0.231373008434864,0.395278330019881,0.501159543755029,0.180588434223876,0.492087623522908,0.344262990455992,0.413830459510698,0.295441997423471,0.231373008434864,0.395278330019881,0.501159543755029,0.180588434223876,0.492087623522908,0.344262990455992,0.413830459510698,0.295441997423471,0.231373008434864,0.395278330019881,0.501159543755029,0.180588434223876,0.492087623522908,0.344262990455992,0.413830459510698,0.295441997423471,0.231373008434864,0.395278330019881
0.551327559278716,0.325051007208546,0.607605771048028,0.464990600216732,0.485420240137221,0.519354640819582,0.543345829428304,0.618290258449304,0.551327559278716,0.312695755988033,0.564443742840979,0.407332662999019,0.485420240137221,0.519354640819582,0.543345829428304,0.618290258449304,0.551327559278716,0.571801494846614,0.518903734204421,0.361888411105923,0.485420240137221,0.519354640819582,0.543345829428304,0.618290258449304,0.551327559278716,0.307680080666121,0.576320623860769,0.47467903483651,0.485420240137221,0.519354640819582,0.543345829428304,0.618290258449304,0.551327559278716,0.450972772103316,0.55727937639387,0.430624274356796,0.485420240137221,0.519354640819582,0.543345829428304,0.618290258449304
0.229968290027924,0.304024349002367,0.388164791683745,0.123779400033025,0.526044958021125,0.405557941230599,0.285379568884724,0.257554671968191,0.229968290027924,0.304024349002367,0.275862793062197,0.124782595431415,0.526044958021125,0.405557941230599,0.285379568884724,0.257554671968191,0.229968290027924,0.304024349002367,0.178558963994196,0.0845881948850268,0.526044958021125,0.405557941230599,0.285379568884724,0.257554671968191,0.229968290027924,0.304024349002367,0.200468483334625,0.155898188893743,0.526044958021125,0.405557941230599,0.285379568884724,0.257554671968191,0.229968290027924,0.304024349002367,0.216393799299722,0.137619749840437,0.526044958021125,0.405557941230599,0.285379568884724,0.257554671968191
0.536150535163893,0.482583699695637,0.47688480409094,0.320593849416755,0.60548885077187,0.399423348260843,0.56630740393627,0.597912524850895,0.519765468656773,0.482583699695637,0.47688480409094,0.320593849416755,0.60548885077187,0.399423348260843,0.56630740393627,0.597912524850895,0.464453031374115,0.482583699695637,0.47688480409094,0.320593849416755,0.60548885077187,0.399423348260843,0.56630740393627,0.597912524850895,0.441711869796846,0.482583699695637,0.47688480409094,0.320593849416755,0.60548885077187,0.399423348260843,0.56630740393627,0.597912524850895,0.480073760047985,0.482583699695637,0.47688480409094,0.320593849416755,0.60548885077187,0.399423348260843,0.56630740393627,0.597912524850895
0.581617681859056,0.566790666215759,0.581231428373989,0.432025450689289,0.373566850230207,0.467824059873627,0.388238050609185,0.377385685884692,0.581617681859056,0.566790666215759,0.581231428373989,0.432025450689289,0.373566850230207,0.467824059873627,0.388238050609185,0.377385685884692,0.581617681859056,0.566790666215759,0.581231428373989,0.432025450689289,0.373566850230207,0.467824059873627,0.388238050609185,0.377385685884692,0.581617681859056,0.566790666215759,0.581231428373989,0.432025450689289,0.373566850230207,0.467824059873627,0.388238050609185,0.377385685884692,0.581617681859056,0.566790666215759,0.581231428373989,0.432025450689289,0.373566850230207,0.467824059873627,0.388238050609185,0.377385685884692
0.433006767949264,0.276293540750761,0.436804643770299,0.28152704135737,0.463753723932473,0.418747316115576,0.317244611059044,0.385288270377734,0.433006767949264,0.276293540750761,0.436804643770299,0.28152704135737,0.463753723932473,0.418747316115576,0.317244611059044,0.385288270377734,0.433006767949264,0.276293540750761,0.436804643770299,0.28152704135737,0.463753723932473,0.418747316115576,0.317244611059044,0.385288270377734,0.433006767949264,0.276293540750761,0.436804643770299,0.28152704135737,0.463753723932473,0.418747316115576,0.317244611059044,0.385288270377734,0.433006767949264,0.276293540750761,0.436804643770299,0.28152704135737,0.463753723932473,0.418747316115576,0.317244611059044,0.385288270377734
0.386330852938584,0.401758539059858,0.414242390414873,0.279658458010177,0.392434774758509,0.350346604502791,0.315838800374883,0.299105367793241,0.315937908749344,0.401758539059858,0.308647130494921,0.169249131858874,0.392434774758509,0.350346604502791,0.315838800374883,0.299105367793241,0.313594023670782,0.401758539059858,0.288399448700476,0.166116545145537,0.392434774758509,0.350346604502791,0.315838800374883,0.299105367793241,0.429618696515193,0.401758539059858,0.415814802759406,0.27379256828195,0.392434774758509,0.350346604502791,0.315838800374883,0.299105367793241,0.436024997004828,0.401758539059858,0.43981783808152,0.322150106763691,0.392434774758509,0.350346604502791,0.315838800374883,0.299105367793241
0.344029532869516,0.264732885718028,0.333194988094305,0.232038437060186,0.411663807890223,0.277344948162689,0.30904404873477,0.278230616302187,0.344029532869516,0.428476027701585,0.299640401200899,0.234739701959771,0.411663807890223,0.277344948162689,0.30904404873477,0.278230616302187,0.344029532869516,0.348306917138636,0.285542138220505,0.239581284322913,0.411663807890223,0.277344948162689,0.30904404873477,0.278230616302187,0.344029532869516,0.585624409772276,0.309029175187341,0.227667473292113,0.411663807890223,0.277344948162689,0.30904404873477,0.278230616302187,0.344029532869516,0.334849415977683,0.311430008968839,0.221843828696571,0.411663807890223,0.277344948162689,0.30904404873477,0.278230616302187
0.286288986700743,0.294555292526209,0.268260659249534,0.161314952279958,0.335831001173603,0.056070179743574,0.0600281162136832,0.145278330019881,0.286288986700743,0.294555292526209,0.268260659249534,0.161314952279958,0.335831001173603,0.056070179743574,0.0600281162136832,0.145278330019881,0.286288986700743,0.294555292526209,0.268260659249534,0.161314952279958,0.335831001173603,0.056070179743574,0.0600281162136832,0.145278330019881,0.286288986700743,0.294555292526209,0.268260659249534,0.161314952279958,0.335831001173603,0.056070179743574,0.0600281162136832,0.145278330019881,0.286288986700743,0.294555292526209,0.268260659249534,0.161314952279958,0.335831001173603,0.056070179743574,0.0600281162136832,0.145278330019881
0.379052487103034,0.124378553045082,0.393440962474246,0.235546129374337,0.372302970118263,0.0979387767621618,0.0561855670103093,0.144085487077535,0.379052487103034,0.216527812654464,0.368572106997253,0.235546129374337,0.372302970118263,0.0979387767621618,0.0561855670103093,0.144085487077535,0.379052487103034,0.254289665494448,0.301048867344167,0.235546129374337,0.372302970118263,0.0979387767621618,0.0561855670103093,0.144085487077535,0.379052487103034,0.234782739199079,0.334099603021712,0.235546129374337,0.372302970118263,0.0979387767621618,0.0561855670103093,0.144085487077535,0.379052487103034,0.217527577725116,0.364847345671259,0.235546129374337,0.372302970118263,0.0979387767621618,0.0561855670103093,0.144085487077535
0.307586729140045,0.259645903541431,0.308271715845484,0.184441395439531,0.442087207727724,0.325501502975278,0.249062792877226,0.270328031809145,0.307586729140045,0.548563253022367,0.308271715845484,0.15857495327913,0.442087207727724,0.325501502975278,0.249062792877226,0.270328031809145,0.307586729140045,0.320152634393509,0.308271715845484,0.217923113478804,0.442087207727724,0.325501502975278,0.249062792877226,0.270328031809145,0.307586729140045,0.178563291926748,0.308271715845484,0.146982151480239,0.442087207727724,0.325501502975278,0.249062792877226,0.270328031809145,0.307586729140045,0.376258014145264,0.308271715845484,0.224513976619376,0.442087207727724,0.325501502975278,0.249062792877226,0.270328031809145
0.305693596478773,0.401420358471424,0.292930688964135,0.177942735949099,0.261713460323192,0.125544445126066,0.0728678537956888,0.100944333996024,0.305693596478773,0.401420358471424,0.292930688964135,0.177942735949099,0.261713460323192,0.125544445126066,0.0728678537956888,0.100944333996024,0.305693596478773,0.401420358471424,0.292930688964135,0.177942735949099,0.261713460323192,0.125544445126066,0.0728678537956888,0.100944333996024,0.305693596478773,0.401420358471424,0.292930688964135,0.177942735949099,0.261713460323192,0.125544445126066,0.0728678537956888,0.100944333996024,0.305693596478773,0.401420358471424,0.292930688964135,0.177942735949099,0.261713460323192,0.125544445126066,0.0728678537956888,0.100944333996024
0.187846088314639,0.393642204937437,0.194250570105729,0.096542948038176,0.632571996027805,0.314152505981228,0.244611059044049,0.28175944333996,0.187846088314639,0.393642204937437,0.194250570105729,0.096542948038176,0.632571996027805,0.314152505981228,0.244611059044049,0.28175944333996,0.187846088314639,0.393642204937437,0.194250570105729,0.096542948038176,0.632571996027805,0.314152505981228,0.244611059044049,0.28175944333996,0.187846088314639,0.393642204937437,0.194250570105729,0.096542948038176,0.632571996027805,0.314152505981228,0.244611059044049,0.28175944333996,0.187846088314639,0.393642204937437,0.194250570105729,0.096542948038176,0.632571996027805,0.314152505981228,0.244611059044049,0.28175944333996
